timestamp,Formula,IC_Train,IC_Test,IR_Train,IR_Test,Expanded_Formula,factor_key
2024-12-16 21:42:55.267211,"calculate._max(calculate._square(f.ar(120)), calculate._square(f.融資使用率))",0.0226367262243974,0.0158620576398529,0.399457225814677,0.267984969252142,"calculate._max(calculate._square(f.ar(120)), calculate._square(f.融資使用率))",9f13d2850c09ed073f0a139257885ba1
2024-12-11 18:24:37.632997,"_subtract(_subtract(_subtract(_abs(margin_transactions@), statement_dog_rev_index_per_close@n_20), rsv@), statement_dog_rev_index@)",-0.0570756735348219,-0.0474673274090179,-0.645891820038217,-0.58595774869825,"calculate._subtract(calculate._subtract(calculate._subtract(calculate._abs(f.融資使用率), f.statement_dog_rev_index(timeperiod= 20)/f.close), f.rsv(n = 120)), f.statement_dog_rev_index(timeperiod=10))",9f725a3132834dd5de9b6d808fe8ea12
2024-12-16 21:08:50.672331,"calculate._subtract((f.rci(n = 120)).fillna(0), calculate._min(calculate._min(calculate._log(calculate._sigmoid(calculate._floor(f.volume.average(20)))), f.geometric(timeperiod = 120)), f.geometric(timeperiod = 120)))",0.0305890483265392,0.0380665076173988,0.333747665551773,0.514112822966821,"calculate._subtract((f.rci(n = 120)).fillna(0), calculate._min(calculate._min(calculate._log(calculate._sigmoid(calculate._floor(f.volume.average(20)))), f.geometric(timeperiod = 120)), f.geometric(timeperiod = 120)))",9fcf60391ab26a2b632aabb366022661
2024-12-16 04:59:35.223886,"_add(statement_dog_rev_index@, _add(close_up_down_ratio@n_120, _subtract(statement_dog_rev_index_per_close@n_20, _abs(_abs(margin_transactions@)))))",0.058396046211106,0.0506892974382255,0.65120527987791,0.61302027479202,"calculate._add(f.statement_dog_rev_index(timeperiod=10), calculate._add(calculate._calculate_up_down_ratio(df = f.close, period = 120), calculate._subtract(f.statement_dog_rev_index(timeperiod= 20)/f.close, calculate._abs(calculate._abs(f.融資使用率)))))",a005aefecd282b2b0ac3aa39f1b0b2ca
2024-12-16 21:38:30.987806,"calculate._subtract(calculate._subtract(f.statement_dog_rev_index(timeperiod= 20)/f.close, data.get(""quality_factor_z_score:profitability"")), f.融資使用率)",0.0186816908132546,0.0133163288499635,0.171857900584228,0.109955233856214,"calculate._subtract(calculate._subtract(f.statement_dog_rev_index(timeperiod= 20)/f.close, data.get(""quality_factor_z_score:profitability"")), f.融資使用率)",a0126344035c8886ef226a18049c7e80
2024-12-16 08:11:26.435246,"_subtract(_add(_subtract(_add(rev_sl_growth_short@, relative_strength_per_close@n_20), _abs(margin_transactions@)), _abs(entry_signal_volatility@n_120)), _sqrt(vol@n_20))",0.0589677765690283,0.0361531159836121,0.617863067849676,0.396680329233217,"calculate._subtract(calculate._add(calculate._subtract(calculate._add(f.revenue.average(12).pct_change(1), f.relative_strength(n= 20)/f.close), calculate._abs(f.融資使用率)), calculate._abs(f.entry_signal_volatility(timeperiod= 120))), calculate._sqrt(f.volume.average(20)))",a027ef4638cf603988bf455955943378
2024-12-15 17:15:42.560609,"_add(statement_dog_rev_index@, _add(close_up_down_ratio@n_60, statement_dog_rev_index_per_close@n_20))",0.0493116014145662,0.0501688410459954,0.651925938157185,0.650146957415497,"calculate._add(f.statement_dog_rev_index(timeperiod=10), calculate._add(calculate._calculate_up_down_ratio(df = f.close, period = 60), f.statement_dog_rev_index(timeperiod= 20)/f.close))",a0589790086b7c3acdfac23e489fda44
2024-12-15 16:18:03.434069,"_add(_subtract(_subtract(_subtract(_log(vol@n_5), _abs(geometric@n_60)), revenue_average@), close_up_down_ratio@n_120), margin_transactions@)",-0.0595224293492901,-0.0516606664424196,-0.728696788191689,-0.744884140906486,"calculate._add(calculate._subtract(calculate._subtract(calculate._subtract(calculate._log(f.volume.average(5)), calculate._abs(f.geometric(timeperiod = 60))), f.revenue.average(3) / f.revenue.average(12)), calculate._calculate_up_down_ratio(df = f.close, period = 120)), f.融資使用率)",a08bbcdc4d32ce025cc2b5561dbd9023
2024-12-11 21:43:57.312176,"_subtract(_subtract(_abs(_subtract(_abs(margin_transactions@), revenue_average@)), revenue_average@), relative_strength_per_close@n_20)",-0.0537509703165095,-0.0523118873398222,-0.70840995023569,-0.757599941785489,"calculate._subtract(calculate._subtract(calculate._abs(calculate._subtract(calculate._abs(f.融資使用率), f.revenue.average(3) / f.revenue.average(12))), f.revenue.average(3) / f.revenue.average(12)), f.relative_strength(n= 20)/f.close)",a1703e92eede160091c3abce37291220
2024-12-16 21:32:51.561595,"calculate._add(f.融資使用率, calculate._subtract(calculate._min(f.volume.average(5), f.geometric(timeperiod = 20)), f.ar(120)))",0.040161810111918,0.0196780005350507,0.478446814390175,0.298795165979761,"calculate._add(f.融資使用率, calculate._subtract(calculate._min(f.volume.average(5), f.geometric(timeperiod = 20)), f.ar(120)))",a18b7aa1420f2f3a4d25c25d39b01e82
2024-12-16 19:33:16.207842,"calculate._subtract(calculate._subtract(calculate._subtract(f.entry_signal_volatility(timeperiod= 120), calculate._square(calculate._floor(f.entry_signal_volatility(timeperiod= 120)))), calculate._add(f.revenue.average(12).pct_change(1), f.statement_dog_rev_index(timeperiod= 20)/f.close)), calculate._add(f.revenue.average(12).pct_change(1), f.statement_dog_rev_index(timeperiod= 20)/f.close))",0.0205020989831913,0.0183302572580616,0.293273808859501,0.31580610925236,"calculate._subtract(calculate._subtract(calculate._subtract(f.entry_signal_volatility(timeperiod= 120), calculate._square(calculate._floor(f.entry_signal_volatility(timeperiod= 120)))), calculate._add(f.revenue.average(12).pct_change(1), f.statement_dog_rev_index(timeperiod= 20)/f.close)), calculate._add(f.revenue.average(12).pct_change(1), f.statement_dog_rev_index(timeperiod= 20)/f.close))",a290809a5ce4e3522423518bec4bc6ca
2024-12-16 18:09:03.046217,calculate._sqrt(f.ar(60)),0.0170674673319962,0.0197413943147058,0.302234039833843,0.344057611500972,calculate._sqrt(f.ar(60)),a3885510d16aedd72cf8afec2ecf80dd
2024-12-12 06:18:23.152471,"_min(_subtract(_min(geometric@n_120, _floor(vol@n_20)), RCI@n_120), _min(_subtract(_min(geometric@n_120, _floor(vol@n_20)), RCI@n_120), entry_signal_volatility@n_120))",-0.0642769003551019,-0.0332673388149466,-0.634000328063292,-0.297216129095218,"calculate._min(calculate._subtract(calculate._min(f.geometric(timeperiod = 120), calculate._floor(f.volume.average(20))), (f.rci(n = 120)).fillna(0)), calculate._min(calculate._subtract(calculate._min(f.geometric(timeperiod = 120), calculate._floor(f.volume.average(20))), (f.rci(n = 120)).fillna(0)), f.entry_signal_volatility(timeperiod= 120)))",a3f2e7bd462b9a20824bbcf3697690db
2024-12-16 03:49:32.846603,"_add(_add(_subtract(_subtract(statement_dog_rev_index_per_close@n_20, _abs(margin_transactions@)), _min(geometric@n_60, _multiply(geometric@n_20, entry_signal_volatility@n_120))), RCI@n_120), statement_dog_rev_index@)",0.0733846192312514,0.0559377326242934,0.719621833572211,0.762609860899454,"calculate._add(calculate._add(calculate._subtract(calculate._subtract(f.statement_dog_rev_index(timeperiod= 20)/f.close, calculate._abs(f.融資使用率)), calculate._min(f.geometric(timeperiod = 60), calculate._multiply(f.geometric(timeperiod = 20), f.entry_signal_volatility(timeperiod= 120)))), (f.rci(n = 120)).fillna(0)), f.statement_dog_rev_index(timeperiod=10))",a565466de548a39495a2f7b37c365cc8
2024-12-16 05:33:44.11094,"_subtract(_sigmoid(vol@n_20), _sigmoid(revenue_average@))",-0.051057403957064,-0.0470435104982544,-0.590126521130371,-0.521898948190471,"calculate._subtract(calculate._sigmoid(f.volume.average(20)), calculate._sigmoid(f.revenue.average(3) / f.revenue.average(12)))",a56ae8d2d4838d0eb9020eb22514bd16
